0.0000488329 	0.0000488329 	0.0000488329 
0.0000435850 	0.0000461382 	0.0000487410 
0.0000394246 	0.0000438905 	0.0000486610 
0.0000360909 	0.0000420056 	0.0000485915 
0.0000333969 	0.0000404183 	0.0000485311 
0.0000312053 	0.0000390773 	0.0000484788 
0.0000294132 	0.0000379416 	0.0000484336 
0.0000279422 	0.0000369782 	0.0000483945 
0.0000267315 	0.0000361603 	0.0000483608 
0.0000257331 	0.0000354657 	0.0000483320 
0.0000249093 	0.0000348762 	0.0000483072 
0.0000242296 	0.0000343765 	0.0000482862 
0.0000236696 	0.0000339540 	0.0000482684 
0.0000232091 	0.0000335978 	0.0000482534 
0.0000228319 	0.0000332989 	0.0000482409 
0.0000225246 	0.0000330494 	0.0000482305 
0.0000222759 	0.0000328428 	0.0000482221 
0.0000220767 	0.0000326734 	0.0000482153 
0.0000219191 	0.0000325364 	0.0000482100 
0.0000217969 	0.0000324274 	0.0000482059 
0.0000217046 	0.0000323430 	0.0000482030 
0.0000216377 	0.0000322799 	0.0000482011 
0.0000215923 	0.0000322355 	0.0000482000 
0.0000215653 	0.0000322074 	0.0000481997 
0.0000215539 	0.0000321935 	0.0000482000 
0.0000215558 	0.0000321921 	0.0000482009 
0.0000215692 	0.0000322015 	0.0000482023 
0.0000215923 	0.0000322205 	0.0000482041 
0.0000216237 	0.0000322478 	0.0000482063 
0.0000216623 	0.0000322824 	0.0000482089 
0.0000217070 	0.0000323233 	0.0000482117 
0.0000217570 	0.0000323699 	0.0000482147 
0.0000218116 	0.0000324213 	0.0000482180 
0.0000218700 	0.0000324770 	0.0000482215 
0.0000219319 	0.0000325365 	0.0000482251 
0.0000219967 	0.0000325992 	0.0000482288 
0.0000220641 	0.0000326647 	0.0000482326 
0.0000221337 	0.0000327328 	0.0000482366 
0.0000222052 	0.0000328030 	0.0000482406 
0.0000222783 	0.0000328750 	0.0000482446 
0.0000223530 	0.0000329487 	0.0000482488 
0.0000224290 	0.0000330238 	0.0000482529 
0.0000225061 	0.0000331001 	0.0000482571 
0.0000225842 	0.0000331775 	0.0000482614 
0.0000226632 	0.0000332557 	0.0000482656 
0.0000227430 	0.0000333348 	0.0000482698 
0.0000228235 	0.0000334144 	0.0000482741 
0.0000229047 	0.0000334946 	0.0000482784 
0.0000229865 	0.0000335753 	0.0000482826 
0.0000230688 	0.0000336563 	0.0000482868 
0.0000231515 	0.0000337376 	0.0000482911 
0.0000232347 	0.0000338192 	0.0000482953 
0.0000233184 	0.0000339010 	0.0000482995 
0.0000234024 	0.0000339828 	0.0000483037 
0.0000234867 	0.0000340648 	0.0000483078 
0.0000235714 	0.0000341468 	0.0000483120 
0.0000236563 	0.0000342288 	0.0000483161 
0.0000237416 	0.0000343109 	0.0000483202 
0.0000238271 	0.0000343928 	0.0000483243 
0.0000239129 	0.0000344747 	0.0000483283 
0.0000239990 	0.0000345565 	0.0000483324 
0.0000240852 	0.0000346382 	0.0000483364 
0.0000241717 	0.0000347198 	0.0000483403 
0.0000242584 	0.0000348012 	0.0000483443 
0.0000243453 	0.0000348825 	0.0000483482 
0.0000244324 	0.0000349636 	0.0000483521 
0.0000245197 	0.0000350445 	0.0000483559 
0.0000246072 	0.0000351252 	0.0000483598 
0.0000246949 	0.0000352058 	0.0000483636 
0.0000247827 	0.0000352861 	0.0000483673 
0.0000248707 	0.0000353662 	0.0000483711 
0.0000249589 	0.0000354460 	0.0000483748 
0.0000250472 	0.0000355257 	0.0000483785 
0.0000251357 	0.0000356051 	0.0000483821 
0.0000252243 	0.0000356842 	0.0000483858 
0.0000253130 	0.0000357632 	0.0000483894 
0.0000254019 	0.0000358418 	0.0000483929 
0.0000254910 	0.0000359202 	0.0000483965 
0.0000255802 	0.0000359984 	0.0000484000 
0.0000256695 	0.0000360763 	0.0000484035 
0.0000257589 	0.0000361539 	0.0000484070 
0.0000258484 	0.0000362312 	0.0000484104 
0.0000259381 	0.0000363083 	0.0000484138 
0.0000260278 	0.0000363851 	0.0000484172 
0.0000261177 	0.0000364616 	0.0000484206 
0.0000262077 	0.0000365378 	0.0000484239 
0.0000262978 	0.0000366138 	0.0000484272 
0.0000263880 	0.0000366895 	0.0000484305 
0.0000264782 	0.0000367649 	0.0000484337 
0.0000265686 	0.0000368399 	0.0000484369 
0.0000266591 	0.0000369148 	0.0000484401 
0.0000267496 	0.0000369893 	0.0000484433 
0.0000268402 	0.0000370635 	0.0000484465 
0.0000269309 	0.0000371374 	0.0000484496 
0.0000270216 	0.0000372110 	0.0000484527 
0.0000271125 	0.0000372843 	0.0000484557 
0.0000272033 	0.0000373574 	0.0000484588 
0.0000272943 	0.0000374301 	0.0000484618 
0.0000273853 	0.0000375025 	0.0000484648 
0.0000274763 	0.0000375746 	0.0000484678 
0.0000275674 	0.0000376464 	0.0000484707 
0.0000276586 	0.0000377179 	0.0000484737 
0.0000277497 	0.0000377891 	0.0000484766 
0.0000278410 	0.0000378600 	0.0000484795 
0.0000279322 	0.0000379306 	0.0000484823 
0.0000280235 	0.0000380009 	0.0000484851 
0.0000281148 	0.0000380708 	0.0000484880 
0.0000282061 	0.0000381405 	0.0000484907 
0.0000282974 	0.0000382098 	0.0000484935 
0.0000283888 	0.0000382789 	0.0000484963 
0.0000284801 	0.0000383476 	0.0000484990 
0.0000285715 	0.0000384160 	0.0000485017 
0.0000286629 	0.0000384840 	0.0000485044 
0.0000287542 	0.0000385518 	0.0000485070 
0.0000288456 	0.0000386193 	0.0000485097 
0.0000289369 	0.0000386864 	0.0000485123 
0.0000290282 	0.0000387532 	0.0000485149 
0.0000291195 	0.0000388197 	0.0000485174 
0.0000292108 	0.0000388859 	0.0000485200 
0.0000293020 	0.0000389517 	0.0000485225 
0.0000293933 	0.0000390173 	0.0000485250 
0.0000294844 	0.0000390825 	0.0000485275 
0.0000295756 	0.0000391474 	0.0000485300 
0.0000296667 	0.0000392120 	0.0000485324 
0.0000297577 	0.0000392763 	0.0000485349 
0.0000298487 	0.0000393402 	0.0000485373 
0.0000299397 	0.0000394039 	0.0000485397 
0.0000300306 	0.0000394672 	0.0000485420 
0.0000301214 	0.0000395302 	0.0000485444 
0.0000302121 	0.0000395928 	0.0000485467 
0.0000303028 	0.0000396552 	0.0000485491 
0.0000303934 	0.0000397172 	0.0000485514 
0.0000304840 	0.0000397789 	0.0000485536 
0.0000305744 	0.0000398403 	0.0000485559 
0.0000306648 	0.0000399014 	0.0000485581 
0.0000307550 	0.0000399622 	0.0000485604 
0.0000308452 	0.0000400226 	0.0000485626 
0.0000309353 	0.0000400827 	0.0000485648 
0.0000310253 	0.0000401425 	0.0000485669 
0.0000311151 	0.0000402020 	0.0000485691 
0.0000312049 	0.0000402612 	0.0000485712 
0.0000312945 	0.0000403200 	0.0000485733 
0.0000313840 	0.0000403785 	0.0000485754 
0.0000314734 	0.0000404367 	0.0000485775 
0.0000315627 	0.0000404946 	0.0000485796 
0.0000316519 	0.0000405522 	0.0000485816 
0.0000317409 	0.0000406095 	0.0000485837 
0.0000318298 	0.0000406664 	0.0000485857 
0.0000319185 	0.0000407231 	0.0000485877 
0.0000320071 	0.0000407794 	0.0000485897 
0.0000320956 	0.0000408354 	0.0000485916 
0.0000321839 	0.0000408911 	0.0000485936 
0.0000322720 	0.0000409465 	0.0000485955 
0.0000323600 	0.0000410015 	0.0000485975 
0.0000324479 	0.0000410563 	0.0000485994 
0.0000325355 	0.0000411107 	0.0000486013 
0.0000326230 	0.0000411649 	0.0000486031 
0.0000327104 	0.0000412187 	0.0000486050 
0.0000327975 	0.0000412722 	0.0000486068 
0.0000328845 	0.0000413254 	0.0000486087 
0.0000329713 	0.0000413783 	0.0000486105 
0.0000330579 	0.0000414309 	0.0000486123 
0.0000331444 	0.0000414832 	0.0000486141 
0.0000332306 	0.0000415352 	0.0000486159 
0.0000333166 	0.0000415868 	0.0000486176 
0.0000334025 	0.0000416382 	0.0000486194 
0.0000334881 	0.0000416893 	0.0000486211 
0.0000335736 	0.0000417401 	0.0000486228 
0.0000336588 	0.0000417905 	0.0000486245 
0.0000337439 	0.0000418407 	0.0000486262 
0.0000338287 	0.0000418905 	0.0000486279 
0.0000339133 	0.0000419401 	0.0000486295 
0.0000339977 	0.0000419894 	0.0000486312 
0.0000340819 	0.0000420384 	0.0000486328 
0.0000341658 	0.0000420870 	0.0000486344 
0.0000342495 	0.0000421354 	0.0000486360 
0.0000343330 	0.0000421835 	0.0000486376 
0.0000344163 	0.0000422313 	0.0000486392 
0.0000344993 	0.0000422788 	0.0000486408 
0.0000345821 	0.0000423260 	0.0000486423 
0.0000346647 	0.0000423729 	0.0000486439 
0.0000347470 	0.0000424195 	0.0000486454 
0.0000348291 	0.0000424659 	0.0000486469 
0.0000349109 	0.0000425119 	0.0000486484 
0.0000349925 	0.0000425577 	0.0000486499 
0.0000350738 	0.0000426032 	0.0000486514 
0.0000351549 	0.0000426484 	0.0000486529 
0.0000352357 	0.0000426933 	0.0000486544 
0.0000353162 	0.0000427379 	0.0000486558 
0.0000353965 	0.0000427822 	0.0000486572 
0.0000354766 	0.0000428263 	0.0000486587 
0.0000355564 	0.0000428701 	0.0000486601 
0.0000356359 	0.0000429136 	0.0000486615 
0.0000357151 	0.0000429568 	0.0000486629 
0.0000357941 	0.0000429998 	0.0000486642 
0.0000358728 	0.0000430425 	0.0000486656 
0.0000359512 	0.0000430849 	0.0000486670 
0.0000360293 	0.0000431270 	0.0000486683 
0.0000361072 	0.0000431689 	0.0000486696 
0.0000361848 	0.0000432105 	0.0000486710 
0.0000362621 	0.0000432518 	0.0000486723 
0.0000363391 	0.0000432929 	0.0000486736 
0.0000364159 	0.0000433337 	0.0000486749 
0.0000364923 	0.0000433742 	0.0000486762 
0.0000365685 	0.0000434144 	0.0000486774 
0.0000366444 	0.0000434544 	0.0000486787 
0.0000367200 	0.0000434942 	0.0000486799 
0.0000367953 	0.0000435337 	0.0000486812 
0.0000368703 	0.0000435729 	0.0000486824 
0.0000369450 	0.0000436118 	0.0000486836 
0.0000370194 	0.0000436505 	0.0000486848 
0.0000370935 	0.0000436890 	0.0000486860 
0.0000371673 	0.0000437272 	0.0000486872 
0.0000372409 	0.0000437651 	0.0000486884 
0.0000373141 	0.0000438028 	0.0000486896 
0.0000373870 	0.0000438402 	0.0000486908 
0.0000374596 	0.0000438774 	0.0000486919 
0.0000375319 	0.0000439143 	0.0000486930 
0.0000376039 	0.0000439510 	0.0000486942 
0.0000376756 	0.0000439874 	0.0000486953 
0.0000377470 	0.0000440236 	0.0000486964 
0.0000378181 	0.0000440596 	0.0000486975 
0.0000378888 	0.0000440953 	0.0000486986 
0.0000379593 	0.0000441307 	0.0000486997 
0.0000380294 	0.0000441660 	0.0000487008 
0.0000380993 	0.0000442010 	0.0000487019 
0.0000381688 	0.0000442357 	0.0000487029 
0.0000382380 	0.0000442702 	0.0000487040 
0.0000383069 	0.0000443045 	0.0000487050 
0.0000383755 	0.0000443385 	0.0000487061 
0.0000384438 	0.0000443723 	0.0000487071 
0.0000385117 	0.0000444059 	0.0000487081 
0.0000385794 	0.0000444392 	0.0000487091 
0.0000386467 	0.0000444724 	0.0000487101 
0.0000387137 	0.0000445052 	0.0000487111 
0.0000387804 	0.0000445379 	0.0000487121 
0.0000388467 	0.0000445703 	0.0000487131 
0.0000389128 	0.0000446025 	0.0000487141 
0.0000389785 	0.0000446345 	0.0000487150 
0.0000390439 	0.0000446663 	0.0000487160 
0.0000391090 	0.0000446978 	0.0000487169 
0.0000391738 	0.0000447292 	0.0000487179 
0.0000392383 	0.0000447603 	0.0000487188 
0.0000393024 	0.0000447911 	0.0000487197 
0.0000393662 	0.0000448218 	0.0000487207 
0.0000394297 	0.0000448523 	0.0000487216 
0.0000394929 	0.0000448825 	0.0000487225 
0.0000395558 	0.0000449125 	0.0000487234 
0.0000396183 	0.0000449424 	0.0000487243 
0.0000396805 	0.0000449720 	0.0000487251 
0.0000397424 	0.0000450014 	0.0000487260 
0.0000398040 	0.0000450306 	0.0000487269 
0.0000398653 	0.0000450595 	0.0000487277 
0.0000399262 	0.0000450883 	0.0000487286 
0.0000399869 	0.0000451169 	0.0000487294 
0.0000400472 	0.0000451453 	0.0000487303 
0.0000401071 	0.0000451735 	0.0000487311 
0.0000401668 	0.0000452014 	0.0000487319 
0.0000402262 	0.0000452292 	0.0000487328 
0.0000402852 	0.0000452568 	0.0000487336 
0.0000403439 	0.0000452841 	0.0000487344 
0.0000404023 	0.0000453113 	0.0000487352 
0.0000404604 	0.0000453383 	0.0000487360 
0.0000405182 	0.0000453651 	0.0000487368 
0.0000405756 	0.0000453917 	0.0000487375 
0.0000406328 	0.0000454181 	0.0000487383 
0.0000406896 	0.0000454443 	0.0000487391 
0.0000407461 	0.0000454704 	0.0000487398 
0.0000408023 	0.0000454962 	0.0000487406 
0.0000408582 	0.0000455219 	0.0000487413 
0.0000409137 	0.0000455474 	0.0000487421 
0.0000409690 	0.0000455726 	0.0000487428 
0.0000410239 	0.0000455977 	0.0000487436 
0.0000410785 	0.0000456227 	0.0000487443 
0.0000411329 	0.0000456474 	0.0000487450 
0.0000411869 	0.0000456720 	0.0000487457 
0.0000412406 	0.0000456964 	0.0000487464 
0.0000412940 	0.0000457206 	0.0000487471 
0.0000413470 	0.0000457446 	0.0000487478 
0.0000413998 	0.0000457685 	0.0000487485 
0.0000414523 	0.0000457921 	0.0000487492 
0.0000415044 	0.0000458157 	0.0000487499 
0.0000415563 	0.0000458390 	0.0000487505 
0.0000416078 	0.0000458622 	0.0000487512 
0.0000416591 	0.0000458852 	0.0000487519 
0.0000417100 	0.0000459080 	0.0000487525 
0.0000417607 	0.0000459306 	0.0000487532 
0.0000418110 	0.0000459531 	0.0000487538 
0.0000418611 	0.0000459755 	0.0000487545 
0.0000419108 	0.0000459976 	0.0000487551 
0.0000419603 	0.0000460196 	0.0000487557 
0.0000420094 	0.0000460415 	0.0000487564 
0.0000420582 	0.0000460632 	0.0000487570 
0.0000421068 	0.0000460847 	0.0000487576 
0.0000421551 	0.0000461060 	0.0000487582 
0.0000422030 	0.0000461272 	0.0000487588 
0.0000422507 	0.0000461483 	0.0000487594 
0.0000422981 	0.0000461692 	0.0000487600 
0.0000423452 	0.0000461899 	0.0000487606 
0.0000423920 	0.0000462105 	0.0000487612 
0.0000424385 	0.0000462309 	0.0000487618 
0.0000424847 	0.0000462512 	0.0000487624 
0.0000425306 	0.0000462713 	0.0000487629 
0.0000425763 	0.0000462913 	0.0000487635 
0.0000426216 	0.0000463111 	0.0000487641 
0.0000426667 	0.0000463308 	0.0000487646 
0.0000427115 	0.0000463503 	0.0000487652 
0.0000427560 	0.0000463697 	0.0000487657 
0.0000428003 	0.0000463889 	0.0000487663 
0.0000428442 	0.0000464080 	0.0000487668 
0.0000428879 	0.0000464270 	0.0000487674 
0.0000429313 	0.0000464458 	0.0000487679 
0.0000429744 	0.0000464645 	0.0000487684 
0.0000430172 	0.0000464830 	0.0000487689 
0.0000430598 	0.0000465014 	0.0000487695 
0.0000431021 	0.0000465196 	0.0000487700 
0.0000431441 	0.0000465378 	0.0000487705 
0.0000431859 	0.0000465557 	0.0000487710 
0.0000432274 	0.0000465736 	0.0000487715 
0.0000432686 	0.0000465913 	0.0000487720 
0.0000433095 	0.0000466089 	0.0000487725 
0.0000433502 	0.0000466263 	0.0000487730 
0.0000433906 	0.0000466436 	0.0000487735 
0.0000434308 	0.0000466608 	0.0000487739 
0.0000434707 	0.0000466779 	0.0000487744 
0.0000435103 	0.0000466948 	0.0000487749 
0.0000435497 	0.0000467116 	0.0000487754 
0.0000435888 	0.0000467283 	0.0000487758 
0.0000436276 	0.0000467448 	0.0000487763 
0.0000436662 	0.0000467612 	0.0000487768 
0.0000437046 	0.0000467775 	0.0000487772 
0.0000437427 	0.0000467937 	0.0000487777 
0.0000437805 	0.0000468097 	0.0000487781 
0.0000438181 	0.0000468256 	0.0000487786 
0.0000438554 	0.0000468414 	0.0000487790 
0.0000438925 	0.0000468571 	0.0000487794 
0.0000439293 	0.0000468727 	0.0000487799 
0.0000439659 	0.0000468881 	0.0000487803 
0.0000440022 	0.0000469035 	0.0000487807 
0.0000440383 	0.0000469187 	0.0000487812 
0.0000440742 	0.0000469338 	0.0000487816 
0.0000441098 	0.0000469487 	0.0000487820 
0.0000441451 	0.0000469636 	0.0000487824 
0.0000441803 	0.0000469784 	0.0000487828 
0.0000442152 	0.0000469930 	0.0000487832 
0.0000442498 	0.0000470075 	0.0000487836 
0.0000442842 	0.0000470219 	0.0000487840 
0.0000443184 	0.0000470362 	0.0000487844 
0.0000443523 	0.0000470504 	0.0000487848 
0.0000443861 	0.0000470645 	0.0000487852 
0.0000444195 	0.0000470785 	0.0000487856 
0.0000444528 	0.0000470924 	0.0000487860 
0.0000444858 	0.0000471061 	0.0000487864 
0.0000445186 	0.0000471198 	0.0000487867 
0.0000445512 	0.0000471333 	0.0000487871 
0.0000445835 	0.0000471468 	0.0000487875 
0.0000446156 	0.0000471601 	0.0000487878 
0.0000446475 	0.0000471734 	0.0000487882 
0.0000446792 	0.0000471865 	0.0000487886 
0.0000447106 	0.0000471996 	0.0000487889 
0.0000447419 	0.0000472125 	0.0000487893 
0.0000447729 	0.0000472253 	0.0000487896 
0.0000448037 	0.0000472381 	0.0000487900 
0.0000448343 	0.0000472507 	0.0000487903 
0.0000448646 	0.0000472633 	0.0000487907 
0.0000448948 	0.0000472757 	0.0000487910 
0.0000449247 	0.0000472881 	0.0000487914 
0.0000449545 	0.0000473003 	0.0000487917 
0.0000449840 	0.0000473125 	0.0000487920 
0.0000450133 	0.0000473246 	0.0000487924 
0.0000450424 	0.0000473365 	0.0000487927 
0.0000450713 	0.0000473484 	0.0000487930 
0.0000451000 	0.0000473602 	0.0000487934 
0.0000451285 	0.0000473719 	0.0000487937 
0.0000451568 	0.0000473835 	0.0000487940 
0.0000451849 	0.0000473950 	0.0000487943 
0.0000452128 	0.0000474064 	0.0000487946 
0.0000452405 	0.0000474178 	0.0000487949 
0.0000452680 	0.0000474290 	0.0000487952 
0.0000452953 	0.0000474402 	0.0000487956 
0.0000453224 	0.0000474513 	0.0000487959 
0.0000453493 	0.0000474623 	0.0000487962 
0.0000453760 	0.0000474732 	0.0000487965 
0.0000454025 	0.0000474840 	0.0000487968 
0.0000454288 	0.0000474947 	0.0000487970 
0.0000454550 	0.0000475054 	0.0000487973 
0.0000454809 	0.0000475160 	0.0000487976 
0.0000455067 	0.0000475264 	0.0000487979 
0.0000455323 	0.0000475368 	0.0000487982 
0.0000455577 	0.0000475472 	0.0000487985 
0.0000455829 	0.0000475574 	0.0000487988 
0.0000456079 	0.0000475676 	0.0000487990 
0.0000456328 	0.0000475777 	0.0000487993 
0.0000456575 	0.0000475877 	0.0000487996 
0.0000456819 	0.0000475976 	0.0000487999 
0.0000457063 	0.0000476074 	0.0000488001 
0.0000457304 	0.0000476172 	0.0000488004 
0.0000457544 	0.0000476269 	0.0000488007 
0.0000457781 	0.0000476365 	0.0000488009 
0.0000458018 	0.0000476461 	0.0000488012 
0.0000458252 	0.0000476556 	0.0000488014 
0.0000458485 	0.0000476650 	0.0000488017 
0.0000458716 	0.0000476743 	0.0000488019 
0.0000458945 	0.0000476835 	0.0000488022 
0.0000459172 	0.0000476927 	0.0000488024 
0.0000459398 	0.0000477018 	0.0000488027 
0.0000459623 	0.0000477108 	0.0000488029 
0.0000459845 	0.0000477198 	0.0000488032 
0.0000460066 	0.0000477287 	0.0000488034 
0.0000460286 	0.0000477375 	0.0000488037 
0.0000460503 	0.0000477463 	0.0000488039 
0.0000460719 	0.0000477550 	0.0000488041 
0.0000460934 	0.0000477636 	0.0000488044 
0.0000461147 	0.0000477721 	0.0000488046 
0.0000461358 	0.0000477806 	0.0000488048 
0.0000461568 	0.0000477890 	0.0000488051 
0.0000461776 	0.0000477974 	0.0000488053 
0.0000461983 	0.0000478057 	0.0000488055 
